acquisition_duration,acquisition_period,acquisition_time,altitude,ambient_magnetic_field_x,ambient_magnetic_field_y,ambient_magnetic_field_z,ambient_temperature,device_arch,device_os,device_user_agent,event_id,latitude,longitude,minbias,sensor_id,roll,pitch,yaw,atmospheric_pressure,relative_humidity,path
1407,0,2015-07-16 03:25:11.385000,0,98.4375,3.125,-122.0703125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223888901,21.08,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-13.562622070313,-7.174072265625,314.89013671875,,,2015.07.16/223888901_medium.png
1363,0,2015-07-16 03:25:22.456000,0,98.4375,3.90625,-122.0703125,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223888897,21.08,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-14.485473632813,-4.4769287109375,314.43969726562,,,2015.07.16/223888897.png
1315,0,2015-07-16 03:34:04.807000,0,28.125,-4.8828125,-1.171875,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223888875,21.08,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-14.485473632813,-12.628784179688,264.99572753906,,,2015.07.16/223888875.png
1309,0,2015-07-16 03:36:27.600000,0,6.0546875,4.4921875,-8.984375,,armv6l,2.6.35.7,Dalvik/1.4.0 (Linux; U; Android 2.3.5; GT-S5360L Build/GINGERBREAD),223888871,21.08,-101.65,0,DECO-00000000-221b-4040-ffff-ffffbc585e7b,-32.096557617188,-23.966674804688,17.830810546875,,,2015.07.16/223888871_medium.png
1267,0,2015-07-16 05:31:00.954000,224,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223892182,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.16/223892182.png
1127,0,2015-07-16 06:27:01.648000,244,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223894069,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.16/223894069_medium.png
1144,0,2015-07-16 08:51:03.416000,253,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223898903,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.17/223898903.png
1274,0,2015-07-16 12:42:12.507000,233,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223906527,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.17/223906527.png
1308,0,2015-07-16 13:21:08.984000,216,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223907787,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.17/223907787_medium.png
1788,0,2015-07-16 16:14:00.233000,248,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223913476,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.17/223913476_medium.png
1291,0,2015-07-16 16:43:56.773000,243,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223914492,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.17/223914492_medium.png
1276,0,2015-07-16 18:44:48.061000,251,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223928216,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.17/223928216_medium.png
1340,0,2015-07-16 20:04:47.039000,241,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223930907,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.17/223930907_medium.png
1162,0,2015-07-17 02:16:43.846000,234,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223943702,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.17/223943702.png
1572,0,2015-07-17 09:11:16.692000,142,-63.875,14.8125,48,,armv7l,3.4.42-g19638c4,Dalvik/2.1.0 (Linux; U; Android 5.1; XT1096 Build/LPE23.32-25-3),223962645,43.07,-89.39,0,DECO-ffffffff-84c2-5db2-8e25-612a58eb754a,0,-2.546875,79,,,2015.07.18/223962645_medium.png
1130,0,2015-07-17 10:14:08.404000,227,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223959175,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.18/223959175.png
1284,0,2015-07-17 16:37:28.581000,214,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223972785,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.18/223972785.png
1131,0,2015-07-18 03:00:11.293000,250,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),223993752,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.18/223993752_medium.png
1178,0,2015-07-18 17:58:34.914000,206,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224024210,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.19/224024210_medium.png
1170,0,2015-07-18 18:10:31.434000,255,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224024587,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.19/224024587.png
1134,0,2015-07-19 00:09:22.830000,240,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224043584,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.19/224043584_medium.png
1167,0,2015-07-19 01:31:15.875000,251,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224052907,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.19/224052907.png
1132,0,2015-07-19 08:39:03.641000,259,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224101537,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.20/224101537_medium.png
1131,0,2015-07-19 09:34:50.053000,236,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224107884,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.20/224107884_medium.png
1262,0,2015-07-19 12:40:15.861000,268,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224119909,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.20/224119909_medium.png
1128,0,2015-07-20 10:54:11.075000,243,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224245006,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.21/224245006_medium.png
1128,0,2015-07-20 11:54:48.302000,246,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224251837,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.21/224251837_medium.png
1274,0,2015-07-20 17:33:56.779000,230,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224289990,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.21/224289990.png
1197,0,2015-07-20 20:00:54.171000,259,3.8125,1.5625,-47.8125,,armv7l,2.6.32.21-g7a207a4,Dalvik/1.2.0 (Linux; U; Android 2.2; PB99400 Build/FRF91),224306590,43.06,-89.44,0,DECO-ffffffff-85e3-b427-9611-987d0033c587,0,-7,341,,,2015.07.21/224306590.png
1114,0,2015-07-24 00:31:46.490000,63.468242179572,32.5,-10,28,,armv7l,3.4.5-2722265,Dalvik/1.6.0 (Linux; U; Android 4.2.2; SM-G350 Build/JDQ39),224822076,55.66,12.4,0,DECO-00000000-3a5a-01f7-b28e-b84f18b07314,-18.198684692383,2.4339518547058,255.95660400391,,,2015.07.24/224822076.png
959,0,2015-07-06 21:24:46.850000,260.1,-0.71999996900559,21.059999465942,-44.099998474121,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225129863,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.765625,4.234375,8.5625,,,2015.07.26/225129863.png
968,0,2015-07-07 16:37:13.250000,260.1,-7.7399997711182,17.279998779297,-36.419998168945,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225131207,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.765625,4.140625,33.578125,,,2015.07.26/225131207_medium.png
955,0,2015-07-07 20:25:52.129000,260.1,-7.6199998855591,16.859998703003,-36.360000610352,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225131482,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.765625,4.484375,34.03125,,,2015.07.26/225131482.png
955,0,2015-07-08 22:03:47.218000,260.1,-8.6999998092651,17.639999389648,-37.860000610352,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225133331,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.90625,4.140625,36.03125,,,2015.07.26/225133331_medium.png
971,0,2015-07-08 23:17:26.941000,260.1,-8.3400001525879,17.520000457764,-38.040000915527,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225133425,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.765625,4.171875,35.53125,,,2015.07.26/225133425.png
978,0,2015-07-09 20:15:35.716000,260.1,-8.0999994277954,18.659999847412,-33.899997711182,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225135007,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.9375,4.171875,31.4375,,,2015.07.26/225135007_medium.png
976,0,2015-07-11 05:35:49.244000,260.1,-8.2799997329712,18.479999542236,-34.860000610352,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225137515,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.84375,4.0625,32.671875,,,2015.07.26/225137515_medium.png
957,0,2015-07-12 02:12:07.277000,260.1,-8.3999996185303,18.719999313355,-34.739997863769,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225139141,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.59375,3.890625,31.46875,,,2015.07.26/225139141_medium.png
985,0,2015-07-12 05:52:18.890000,260.1,-8.6399993896484,18.359998703003,-34.319999694824,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225139404,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.421875,4.140625,32.859375,,,2015.07.26/225139404.png
965,0,2015-07-12 20:56:35.267000,260.1,-8.2200002670288,18.719999313355,-34.559997558594,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225140486,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.84375,4.234375,32.046875,,,2015.07.26/225140486_medium.png
968,0,2015-07-13 01:56:18.579000,260.1,-8.0999994277954,18.539999008179,-35.340000152588,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225140841,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.84375,3.96875,31.875,,,2015.07.26/225140841_medium.png
956,0,2015-07-13 13:51:05.101000,260.1,-8.1599998474121,18.479999542236,-34.919998168945,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225141686,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.59375,4.34375,33,,,2015.07.26/225141686_medium.png
996,0,2015-07-14 20:01:27.135000,260.1,-7.9199995994568,18.239999771118,-34.799999237061,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225143825,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.8125,3.890625,31.734375,,,2015.07.26/225143825.png
970,0,2015-07-15 16:15:36.687000,260.1,-8.460000038147,18.239999771118,-34.380001068115,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225145222,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.765625,4.03125,33.3125,,,2015.07.26/225145222_medium.png
964,0,2015-07-16 00:33:39.518000,260.1,-8.039999961853,18.840000152588,-34.680000305176,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225145810,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-2.15625,4.140625,32.5,,,2015.07.26/225145810_medium.png
989,0,2015-07-16 23:23:29.649000,260.1,-8.5199995040894,18.539999008179,-34.680000305176,,armv7l,3.0.15-1135978,Dalvik/1.6.0 (Linux; U; Android 4.0.4; SPH-D710VMUB Build/IMM76I),225147429,43.06,-89.44,0,DECO-00000000-7f71-62fb-f647-baf70033c587,-1.765625,4.171875,32.5,,,2015.07.26/225147429_medium.png
1086,0,2015-07-27 07:29:28.915000,42.60843425889,23,-22,-45.5,,armv7l,3.4.5-2722265,Dalvik/1.6.0 (Linux; U; Android 4.2.2; SM-G350 Build/JDQ39),225200501,55.66,12.4,0,DECO-00000000-3a5a-01f7-b28e-b84f18b07314,0.68542319536209,-1.3148934841156,227.2108001709,,,2015.07.28/225200501_medium.png
257,0,2015-07-28 05:16:34.940000,180.68748836596,0.35999998450279,7.6199998855591,-40.139999389648,,armv7l,3.0.31-2713958,Dalvik/1.6.0 (Linux; U; Android 4.3; GT-I9300 Build/JSS15J),225244285,50.15,9.02,0,DECO-ffffffff-fe2a-f1b7-ffff-ffffc4f4391e,-1.3025782108307,0.29023376107216,359.66491699219,,,2015.07.28/225244285.png
277,0,2015-07-28 06:16:36.954000,296.89862422653,0.41999998688698,7.5,-42.779998779297,,armv7l,3.0.31-2713958,Dalvik/1.6.0 (Linux; U; Android 4.3; GT-I9300 Build/JSS15J),225245063,50.15,9.02,0,DECO-ffffffff-fe2a-f1b7-ffff-ffffc4f4391e,-1.3022470474243,0.65198105573654,354.30673217773,,,2015.07.28/225245063_medium.png
1684,0,2015-07-29 22:06:35.633000,0,13.380000114441,-10.319999694824,-6.960000038147,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225291612,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,1.171875,-2.1875,229.140625,,,2015.07.30/225291612.png
1319,0,2015-07-29 22:07:49.857000,0,11.939999580383,-10.800000190735,-7.9199995994568,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225291650,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,1.671875,-1.9375,225.25,,,2015.07.30/225291650.png
1312,0,2015-07-30 02:09:10.436000,0,12.479999542236,-12.659999847412,-6,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225300810,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,2.09375,-2.1875,222.390625,,,2015.07.30/225300810_medium.png
1355,0,2015-07-30 03:25:51.574000,0,11.699999809265,-12.239999771118,-9.6599998474121,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225303413,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,1.9375,-1.9375,222.5625,,,2015.07.30/225303413_medium.png
1316,0,2015-07-30 03:47:34.768000,0,12,-11.819999694824,-9.8999996185303,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225304103,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,1.671875,-1.671875,222.1875,,,2015.07.30/225304103_medium.png
1334,0,2015-07-30 04:13:37.891000,0,11.519999504089,-11.939999580383,-10.559999465942,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225304989,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,1.65625,-1.015625,220.90625,,,2015.07.30/225304989.png
1326,0,2015-07-30 04:15:54.271000,0,11.519999504089,-12.300000190735,-10.800000190735,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225305124,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,1.671875,-2.4375,221.890625,,,2015.07.30/225305124.png
1349,0,2015-07-30 04:50:43.566000,0,10.439999580383,-11.699999809265,-31.199998855591,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225306226,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,2.328125,-1.671875,222.953125,,,2015.07.30/225306226.png
1517,0,2015-07-30 05:30:49.506000,0,9.7199993133545,-9.6599998474121,-33.180000305176,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225307623,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,2.34375,-1.671875,229.96875,,,2015.07.30/225307623.png
1358,0,2015-07-30 06:12:58.739000,0,9.8999996185303,-11.159999847412,-31.619998931885,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225309071,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,1.9375,-1.671875,222.859375,,,2015.07.30/225309071.png
1348,0,2015-07-30 07:09:54.651000,0,9.8400001525879,-12.059999465942,-30.89999961853,,armv7l,3.4.0-perf,Dalvik/1.6.0 (Linux; U; Android 4.1.1; C1505 Build/11.3.A.2.23),225309287,0,0,0,DECO-ffffffff-c21d-07d1-29aa-994d3b4a89e5,2.0625,-2.15625,224.578125,,,2015.07.31/225309287_medium.png
815,0,2015-07-30 12:55:56.930000,520,-80.639999389648,-25.680000305176,66.599998474121,,armv7l,3.4.0-cyanogenmod-g09f79d4,Dalvik/2.1.0 (Linux; U; Android 5.1.1; SM-G900F Build/LMY48B),225309432,50.25,5.8,0,DECO-00000000-596d-da3f-a138-d0360033c587,0.81899631023407,-2.755987405777,242.79183959961,,,2015.07.31/225309432_medium.png
300,0,2015-08-02 20:30:19.137000,206.72940685947,-28.619998931885,-12.89999961853,-18.059999465942,,armv7l,3.0.31-2713958,Dalvik/1.6.0 (Linux; U; Android 4.3; GT-I9300 Build/JSS15J),226386047,50.15,9.02,0,DECO-ffffffff-fe2a-f1b7-ffff-ffffc4f4391e,-1.1712899208069,0.61528772115707,205.35015869141,,,2015.08.03/226386047.png
1241,0,2015-08-05 17:26:52.906000,385,-7.9800000190735,15,-35.099998474121,,armv7l,3.4.0-4664691,Dalvik/2.1.0 (Linux; U; Android 5.0; SM-G900F Build/LRX21T),226854219,51.15,71.51,0,DECO-00000000-2eb6-409d-b216-e0701effc3d9,18.739622116089,-4.3811736106873,189.08825683594,,,2015.08.06/226854219.png
1570,0,2015-08-07 15:52:53.816000,237,-13.079999923706,8.9399995803833,-4.8000001907349,,armv7l,3.4.0-4631307,Dalvik/2.1.0 (Linux; U; Android 5.0; SM-G900P Build/LRX21T),227168410,38.98,-95.26,0,DECO-ffffffff-8b26-d9e0-1e81-8f9f002d3daf,-0.6894234418869,0.25342857837677,80.435905456543,,,2015.08.08/227168410.png
1050,0,2015-08-10 13:42:08.120000,286,17.558288574219,-30.619812011719,-59.661865234375,,armv7l,3.4.0-gbebb36b,Dalvik/2.1.0 (Linux; U; Android 5.1.1; Nexus 5 Build/LMY48B),227651182,45.49,10.96,0,DECO-00000000-59f9-1c51-3f34-89aa0033c587,0.52175027132034,-0.87335151433945,210.74909973144,,,2015.08.11/227651182.png
1205,0,2015-08-10 15:18:04.360000,0,-12.720000267029,-24.059999465942,-42.119998931885,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227675973,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.46875,-1.9375,149.671875,,,2015.08.11/227675973.png
1190,0,2015-08-10 15:18:06.241000,0,-11.760000228882,-23.459999084473,-42.240001678467,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227676551,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.734375,-1.53125,150.09375,,,2015.08.11/227676551.png
1189,0,2015-08-10 15:18:09.993000,0,-14.460000038147,-25.860000610352,-42.840000152588,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227676567,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.46875,-2.1875,148.71875,,,2015.08.11/227676567.png
1190,0,2015-08-10 15:18:13.734000,0,-13.920000076294,-25.559999465942,-43.319999694824,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227676583,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.734375,-1.796875,148.734375,,,2015.08.11/227676583_medium.png
1193,0,2015-08-10 15:18:15.600000,0,-14.279999732971,-25.559999465942,-43.200000762939,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227676597,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.390625,-2.09375,149.21875,,,2015.08.11/227676597.png
1219,0,2015-08-10 15:18:19.346000,0,-13.979999542236,-25.020000457764,-42.779998779297,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227676615,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.328125,-2.1875,148.78125,,,2015.08.11/227676615_medium.png
1193,0,2015-08-10 15:18:21.245000,0,-12.960000038147,-24.360000610352,-42.299999237061,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227676629,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.328125,-2.125,149.234375,,,2015.08.11/227676629.png
1204,0,2015-08-10 15:18:28.778000,0,-14.159999847412,-25.260000228882,-43.139999389648,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227676647,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.25,-1.953125,148.796875,,,2015.08.11/227676647_medium.png
1192,0,2015-08-10 15:18:30.661000,0,-14.220000267029,-25.139999389648,-43.5,,armv7l,3.4.5,Dalvik/1.6.0 (Linux; U; Android 4.2.1; STX ULTRA Build/STXSTX_ULTRA),227676663,0,0,0,DECO-00000000-67f2-8fd7-2c76-109d1931252e,0.25,-1.703125,148.796875,,,2015.08.11/227676663_medium.png
1817,0,2015-08-04 12:10:48.928000,2581,-90.540000915527,20.819999694824,-55.080001831055,,armv7l,3.4.0-4747290,Dalvik/2.1.0 (Linux; U; Android 5.0; SM-G900F Build/LRX21T),227995381,46.48,9.94,0,DECO-00000000-4f28-2eba-ffff-ffffc433bc82,-3.2353703975678,2.8739058971405,261.10879516602,,,2015.08.13/227995381_medium.png
1711,0,2015-08-04 12:10:52.938000,2581,-92.760002136231,19.379999160767,-54.840000152588,,armv7l,3.4.0-4747290,Dalvik/2.1.0 (Linux; U; Android 5.0; SM-G900F Build/LRX21T),227995497,46.48,9.94,0,DECO-00000000-4f28-2eba-ffff-ffffc433bc82,-3.2353703975678,2.8739058971405,261.10879516602,,,2015.08.13/227995497.png
1749,0,2015-08-04 12:11:22.033000,2581,-91.800003051758,20.340000152588,-54.840000152588,,armv7l,3.4.0-4747290,Dalvik/2.1.0 (Linux; U; Android 5.0; SM-G900F Build/LRX21T),227995609,46.48,9.94,0,DECO-00000000-4f28-2eba-ffff-ffffc433bc82,-1.9098852872848,1.7968949079514,261.04641723633,,,2015.08.13/227995609_medium.png
917,0,2015-08-13 20:29:04.977000,0,0,0,0,,armv7l,3.4.67,Dalvik/1.6.0 (Linux; U; Android 4.4.2; GSmart Arty A3 Build/KOT49H),228163027,0,0,0,DECO-ffffffff-dad7-5598-5426-3db917b7a2eb,0,0,0,,,2015.08.14/228163027.png
